id;author_name
4033;Ken Akamatsu
4034;William Arntz, Betsy Chasse, Mark Vicente
4035;Johanna Lindsey
4036;Elizabeth Gaskell, Shirley Foster
4037;HonorÃ© de Balzac, Sylvia Raphael, Christopher Prendergast
4038;Marcella Hazan, Karin Kretschmann
4039;Jess Rothenberg
4040;April Henry
4041;Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston
4042;Maggie Nelson
4043;Jann S. Wenner, Corey Seymour
4044;Dominic Smith
4045;Louise Jensen
4046;Margaret Leroy
4047;Thomas C. Foster
4048;Lauren Myracle
4049;Bruce Campbell
4050;Denis Johnson, Bettina Abarbanell
4051;Rolf Dobelli
4052;Ellen Stoll Walsh
4053;L.D. Davis
4054;Ulrich Bischoff
4055;Charles Harrison, Paul Wood
4056;HervÃ© Tullet, Christopher Franceschelli
4057;Alfred Tennyson, Charles Keeping
4058;Friedrich Nietzsche, Douglas Smith
4059;Jamie Delano, John Ridgway, Alfredo AlcalÃ¡
4060;Jane Lynch, Lisa Dickey
4061;Jonathan Renshaw
4062;Ø³Ù„Ø·Ø§Ù† Ù…ÙˆØ³Ù‰ Ø§Ù„Ù…ÙˆØ³Ù‰
4063;Walter Moers, John Brownjohn
4064;Raymond Briggs
4065;Lemony Snicket
4066;Winston Graham
4067;Gregg Hurwitz
4068;Bella Andre
4069;Roland Merullo
4070;Suetonius, Michael Grant, Robert Graves
4071;Ibraheem Abbas, Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ… Ø¹Ø¨Ø§Ø³, Yasser Bahjatt
4072;Charlie LeDuff
4073;Penelope Douglas, Abby Craden, Nelson Hobbs
4074;Philip Reeve
4075;James Patterson, Mark Pearson
4076;Gemma Halliday
4077;Bernadette Rossetti-Shustak, Caroline Jayne Church
4078;Jim Krueger, Alex Ross, Doug Braithwaite
4079;William Nicholson, Peter SÃ­s
4080;Scarlett Thomas
4081;Michael Chabon, Gary Gianni
4082;Daniel Wallace
4083;Lisa O'Donnell
4084;Tim Tebow, Nathan Whitaker
4085;Patricia M. Scarry, Richard Scarry
4086;James Luceno
4087;Anderson Cooper, Gloria Vanderbilt
4088;Ann Cleeves
4089;Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth
4090;Richard Price
4091;Peter Hedges
4092;Annie Barrows
4093;Ã‰mile Zola, Robin Buss
4094;J.S. Scott
4095;Sarah Pinborough
4096;Robert W. Chambers, E.F. Bleiler
4097;Ayn Rand, Nathaniel Branden
4098;Susan  Wilson
4099;Randy Susan Meyers
4100;David Mamet
4101;Ruth Wariner
4102;Charles M. Schulz
4103;Adrian Nicole LeBlanc
4104;Leo Tolstoy, Louise Maude, Aylmer Maude
4105;Benedict Jacka
4106;Victoria Helen Stone
4107;Sharon G. Flake
4108;Pascal Mercier, Barbara Harshav
4109;Tessa Dare
4110;Martha Grimes
4111;Lucie Whitehouse
4112;The Waiter, Steve Dublanica
4113;Tom Clancy, Grant Blackwood
4114;Melanie Rawn
4115;Breena Clarke
4116;Nancy Leigh DeMoss, Elisabeth Elliot
4117;Joe Sacco, Edward Said
4118;Vincent van Gogh, Irving Stone, Jean   Stone
4119;Yangsze Choo
4120;Terry Brooks, George Lucas
4121;Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko
4122;Karina Halle
4123;Jacqueline Wilson
4124;Twyla Tharp
4125;Mourid Barghouti, Ù…Ø±ÙŠØ¯ Ø§Ù„Ø¨Ø±ØºÙˆØ«ÙŠ
4126;Jocelyn Davies
4127;Tom Clancy, Mark Greaney
4128;Miles Davis, Quincy Troupe
4129;Elizabeth Winthrop
4130;Steven Tyler
4131;Josh Bazell
4132;Arthur Conan Doyle, William S. Baring-Gould
4133;Eric Hill
4134;Penelope Ward, Vi Keeland
4135;Camilla LÃ¤ckberg, Tiina Nunnally
4136;Kevin J. Anderson
4137;Yasunari Kawabata, Edward G. Seidensticker
4138;Dave Barry
4139;Fyodor Dostoyevsky, Ergin Altay
4140;Kim Gruenenfelder
4141;Morris Gleitzman
4142;Gary Brandner
4143;Ilana Tan
4144;Oprah Winfrey
4145;Sara B. Larson
4146;Mircea Eliade
4147;Christina McKenna
4148;Glen David Gold
4149;Georges Bataille, Joachim Neugroschel, Dovid Bergelson
4150;Rainer Maria Rilke, Stephen Mitchell, Robert Hass
4151;Gabriel GarcÃ­a MÃ¡rquez, Randolph Hogan
4152;Christiane Northrup
4153;Lindsay Ashford
4154;Warren Ellis, John Cassaday
4155;Danielle L. Jensen
4156;Andy Cohen
4157;Assata Shakur, Angela Y. Davis, Lennox S. Hinds
4158;Paul Galdone, Peter Christen AsbjÃ¸rnsen
4159;Willow Aster
4160;Corina Bomann, Alison Layland
4161;Edward M. Kennedy
4162;James Hilton
4163;Nella Larsen, Ntozake Shange, Thadious M. Davis
4164;Neil Gaiman, Michael Reaves
4165;Harry Bernstein
4166;Brenna Yovanoff
4167;George Carlin, Tony Hendra
4168;Homer Hickam
4169;Val McDermid
4170;Alistair MacLean
4171;Robin Norwood
4172;Perry Moore
4173;Alex Kotlowitz
4174;John D. Fitzgerald, Mercer Mayer
4175;Sonya Sones
4176;Danielle Trussoni
4177;Paula H. Deen, John Berendt
4178;Gabriel GarcÃ­a MÃ¡rquez, J.S. Bernstein
4179;Nicholas Pileggi
4180;Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart
4181;Ø¹Ø¨Ø§Ø³ Ù…Ø¹Ø±ÙˆÙÛŒ
4182;Cynthia Swanson
4183;Anatoli Boukreev, G. Weston DeWalt
4184;Django Wexler
4185;Bart D. Ehrman
4186;Steve Berry, Scott Brick
4187;William Shakespeare, Roma Gill, Robert          Jackson
4188;George Gordon Byron, Peter J. Manning, Susan J. Wolfson
4189;Anna Gavalda, Alison Anderson
4190;Peter Lynch, John Rothchild
4191;Bertolt Brecht, David Hare
4192;Nic Pizzolatto
4193;Mac Barnett, Jon Klassen
4194;Justin Torres
4195;Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell
4196;Alissa Nutting
4197;Arthur Nersesian
4198;Steve Alten
4199;John O'Hara
4200;Janet Ahlberg, Allan Ahlberg
4201;Gene Kim, Kevin Behr, George Spafford
4202;Brandon Stanton
4203;Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket
4204;Erin Gruwell, Zlata FilipoviÄ‡, The Freedom Writers
4205;Fareed Zakaria
4206;Susanna Clarke, Charles Vess
4207;Dinah Bucholz
4208;Bill Browder
4209;David Bach
4210;Cat Patrick
4211;Jill Leovy
4212;Terry Jones, Brian Froud
4213;Paul Torday
4214;Alex  Ross
4215;Katie Klein
4216;Trish Doller
4217;Glenn Greenwald
4218;Hafez
4219;John L. Parker Jr.
4220;Ben Hatke
4221;Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds
4222;William  Boyd
4223;Amy Lichtenhan, A.L. Jackson
4224;David Lebovitz
4225;Grace Draven
4226;Ronald C. White Jr.
4227;William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser
4228;Jon J. Muth
4229;Gayle Tzemach Lemmon
4230;Tonya Hurley
4231;Mary Higgins Clark, Alafair Burke
4232;Bill Willingham, Mark Buckingham, Steve Leialoha, Aaron Alexovich, Andrew Pepoy
4233;Larry Bond, Patrick Larkin
4234;James Rollins, Rebecca Cantrell
4235;Josh Kilmer-Purcell
4236;Michael Herr
4237;Lorenzo Carcaterra
4238;Walter Benjamin, Michael W. Jennings, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin
4239;Sarah Palin, Lynn Vincent, Dewey Whetsell
4240;Anne Byrn, Anthony Loew
4241;Forrest Carter
4242;Richard Brautigan
4243;Ali Novak, Fallzswimmer
4244;Crissy Calhoun
4245;Myra McEntire
4246;Laurann Dohner
4247;David B.
4248;Tracy Letts
4249;Susan Elia MacNeal
4250;Christopher Priest
4251;Donald McCaig
4252;Melody Anne
4253;Andrew Hunt, Dave Thomas
4254;Katee Robert
4255;T.C. Boyle, Richard Poe
4256;Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr., Pamela Rambo, Clem Robins, J.G. Jones
4257;Diablo Cody
4258;Ø£Ù†ÙŠØ³ Ù…Ù†ØµÙˆØ±
4259;Steven Spielberg
4260;Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham
4261;Audre Lorde
4262;Cassandra Clare, Hye-Kyung Baek
4263;Amy Waldman
4264;Alan Lee, Ian McKellen
4265;Jenna Black
4266;Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne
4267;Nick Cave
4268;Jeff Brown, Scott Nash, Macky Pamintuan
4269;Donald Crews
4270;Kate Clifford Larson
4271;Jennifer Haigh
4272;Garth Risk Hallberg
4273;Edward Said
4274;Eric Jerome Dickey
4275;Georgia Byng
4276;Tom Brokaw
4277;Lynn Flewelling
4278;Jacqueline Davies
4279;John Searles
4280;Rick Riordan, Robert Venditti, JosÃ© Villarrubia, Attila Futaki
4281;Clint Hill, Lisa McCubbin
4282;W.P. Kinsella
4283;Charles Martin
4284;Peter Jenkins
4285;Michael Patrick MacDonald
4286;William March, Elaine Showalter
4287;Kim Karr
4288;Ira Wagler
4289;Toni Aleo
4290;J.  Daniels
4291;Steve Sheinkin
4292;Suketu Mehta
4293;Bob Grant
4294;Carolly Erickson
4295;Brian Kilmeade, Don Yaeger
4296;Eugene Bradley Coco, Ron Dias
4297;Christine Zolendz
4298;Jeph Loeb, Tim Sale, Bjarne Hansen
4299;Federico GarcÃ­a Lorca, Antonio Sobejano-Moran, Paola Bianco
4300;Lettie B. Cowman, James Reimann
4301;Cassandra Clare, Joshua Lewis
4302;Chris Heimerdinger
4303;Jenna Jameson, Neil Strauss
4304;Jacquelyn Frank
4305;Katie MacAlister
4306;Philip Pullman, John Lawrence
4307;Mary Hoffman, Caroline Binch
4308;Nancy Tillman
4309;Rachel Bertsche
4310;Brandon Sanderson, Jon Foster
4311;FranÃ§ois Lelord, Lorenza GarcÃ­a
4312;Haruki Murakami, Alfred Birnbaum, Philip Gabriel
4313;Indu Sundaresan
4314;Erica Stevens
4315;Isabel Wolff
4316;Hanif Kureishi
4317;Sarah Crossan
4318;Alex Rosenberg
4319;Michael J. Sandel
4320;Leila Meacham
4321;Mordicai Gerstein
4322;Jacqueline Sheehan
4323;Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham
4324;Jeffrey D. Sachs, Bono
4325;Esi Edugyan
4326;Katrina Kittle
4327;Robin Benway
4328;Victoria Jamieson
4329;Randall Wallace
4330;Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy
4331;AndrÃ© Aciman
4332;Anne Michaels
4333;Richard Stearns
4334;Gary Ezzo
4335;Ù†ÙˆØ± Ø¹Ø¨Ø¯Ø§Ù„Ù…Ø¬ÙŠØ¯
4336;Steve Coll
4337;E.C. Diskin
4338;Phyllis T. Smith
4339;Jeff Smith, Thomas E. Sniegoski, Steve Hamaker
4340;Jennifer L. Holm, Tad Carpenter
4341;Kathryn Jackson, Gustav Tenggren
4342;Don Richardson
4343;Jed Rubenfeld
4344;Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu
4345;Margret Rey, H.A. Rey, Martha Weston
4346;E.H. Gombrich, Caroline Mustill, Clifford Harper
4347;H.P. Mallory
4348;Geneen Roth
4349;Naguib Mahfouz, William M. Hutchins, Olive E. Kenny
4350;Andrew  Peterson
4351;Frank Bettger
4352;Billy Crystal
4353;Jackie Collins
4354;Stephen Schwartz, Gregory Maguire
4355;Erma Bombeck
4356;Cheryl McIntyre
4357;Bill Hybels, Lavonne Neff
4358;Teju Cole
4359;Janice  Thompson
4360;Zig Ziglar, Al Mayton
4361;Ian McGuire
4362;Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison
4363;David Baggett, Shawn E. Klein
4364;Henry Marsh
4365;Katharine Hepburn
4366;Neil A. Fiore
4367;Joel C. Rosenberg
4368;Alice  Miller, Ruth Ward
4369;Dale Wasserman
4370;Austin Grossman
4371;Graham Swift
4372;Roland Barthes, Annette Lavers
4373;Aristotle, Malcolm Heath
4374;Melanie Gideon
4375;Colleen Oakley
4376;Margot Livesey
4377;Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard
4378;Theodore Sturgeon
4379;Donna Russo Morin
4380;Erlend Loe, Tor Ketil Solberg
4381;Meca Tanaka, ç”°ä¸­ãƒ¡ã‚«
4382;Andy Andrews
4383;Iris Murdoch
4384;John Lanchester
4385;Shana Norris
4386;Linda Fairstein
4387;Jay Winik
4388;Julie Buxbaum
4389;HaveYouSeenThisGirL, Jan Irene Villar
4390;Debora Geary
4391;Elle Casey
4392;Si Robertson, Mark Schlabach
4393;Kady Cross
4394;Daniel Glattauer
4395;James Lincoln Collier, Christopher Collier
4396;Tom Holland
4397;Molly Harper
4398;Anne Rice, Anne Rampling
4399;Eloisa James
4400;Derf Backderf
4401;Cindy C. Bennett
4402;Dick King-Smith, Maggie Kneen
4403;Jack McCallum
4404;Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler
4405;Joel Fuhrman
4406;Susan S. Adler, RenÃ©e Graef, Nancy Niles
4407;Sebastian Barry
4408;Greg Rucka, J.H. Williams III, Rachel Maddow
4409;Stephanie Bond
4410;Chelsea Fine
4411;Alex Marwood
4412;John Brunner
4413;Gwen Cooper
4414;Michael Dante DiMartino, Bryan Konietzko
4415;Sara Paretsky
4416;Bette Greene
4417;George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss
4418;Jodi Daynard
4419;Cora Reilly
4420;Cara Lockwood
4421;Mason Currey
4422;Kevin Malarkey, Alex Malarkey
4423;Sarra Manning
4424;Juan Gabriel VÃ¡squez, Anne McLean
4425;Ruth Cardello
4426;William Gibson, Terry Bisson
4427;Michael A. Stackpole
4428;Neil Postman, Andrew Postman
4429;Lynley Dodd
4430;Pattie Boyd, Penny Junor
4431;Ann Hood
4432;Roderick Gordon, Brian  Williams
4433;Bob Spitz
4434;Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa
4435;David Starkey
4436;Dean Hughes
4437;Donna Leon
4438;Charles Dickens, Norman Page
4439;Virginia M. Axline
4440;Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos
4441;Barbara Ann Brennan, Jos. A. Smith
4442;Bohumil Hrabal
4443;Brian Michael Bendis, Mark Bagley
4444;M. Pierce
4445;Agatha Christie, Hugh Fraser
4446;Amie Kaufman, Jay Kristoff, Marie Lu
4447;Chris Crutcher
4448;R.D. Blackmore, Michelle Allen
4449;Agatha Christie, Robin Bailey
4450;Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo
4451;S.A.R.K.
4452;Alex   Sanchez
4453;Lars Kepler, Laura A. Wideburg
4454;Matthew Inman
4455;Melissa Senate
4456;Dr. Seuss, Maurice Sendak, Audrey Geisel
4457;Jacqueline Winspear, Orlagh Cassidy
4458;Ø¹Ù…Ø± Ø·Ø§Ù‡Ø±
4459;Jonathan L. Howard
4460;RyÅ« Murakami, Ralph McCarthy
4461;Jason  Matthews
4462;Ben Macintyre
4463;Dick Winters, Cole C. Kingseed
4464;Jennifer Rush
4465;M.C. Beaton
4466;Richard Siken
4467;L. Frank Baum, David McKee
4468;Yotam Ottolenghi
4469;Richard   Phillips
4470;E.L. Montes
4471;Morton Rhue, Todd Strasser
4472;Helen Hooven Santmyer
4473;L.J. Shen
4474;FranÃ§ois Rabelais, M.A. Screech
4475;Glen Duncan
4476;Hajime Isayama, Hikaru Suruga, Gan Sunaaku
4477;Thomas Frank
4478;Ø¹Ù…Ø±Ùˆ Ø³Ù„Ø§Ù…Ø©
4479;Ruth Krauss, Crockett Johnson
4480;Stephen King, Josh Hamilton
4481;Nikolai Gogol, Kevin Hawkes
4482;Guy Debord, Donald Nicholson-Smith
4483;Gennifer Albin
4484;Robert Leckie
4485;Angie Thomas
4486;Ù…ØµØ·ÙÙ‰ Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ…
4487;S.H. Kolee
4488;Marshall McLuhan, Quentin Fiore, Jerome Agel
4489;Kentaro Miura, Jason DeAngelis
4490;Cynthia Bond
4491;Thomas Merton, Robert Giroux, William H. Shannon
4492;MÃ©lanie Watt
4493;Paul Neilan
4494;Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt
4495;Dan Chaon
4496;Alan Moore, Curt Swan, George PÃ©rez, Kurt Schaffenberger
4497;Nevada Barr
4498;Shelly Laurenston
4499;Scott Anderson
4500;Ralph Waldo Emerson, Peter Norberg
4501;Cynthia J. McGean
4502;Stendhal, Richard Howard, Robert Andrew Parker
4503;Alex Berenson
4504;Jacqueline Briggs Martin, Mary Azarian
4505;Jenny O'Connell
4506;G.A. Aiken
4507;Leisa Rayven
4508;Elizabeth Bishop
4509;Thomas Wolfe
4510;William McDonough, Michael Braungart
4511;Marc Weissbluth
4512;Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin
4513;Monty Roberts, Lucy Grealy, Lawrence Scanlan
4514;Michael Baigent, Richard Leigh, Henry Lincoln
4515;Don DeLillo, Ù…Ø­Ù…Ø¯ØµØ§Ø¯Ù‚ Ø±Ø¦ÛŒØ³ÛŒ
4516;James Frey, Nils Johnson-Shelton
4517;Tom Clancy, Peter Telep
4518;Kate Hamer
4519;Cynthia Hand, Brodi Ashton, Jodi Meadows
4520;Marcia Clark
4521;Eldridge Cleaver
4522;Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley
4523;Jessi Klein
4524;Andre Norton, Mercedes Lackey
4525;Jane Shemilt
4526;Darwyn Cooke, Dave Stewart, Jared K. Fletcher
4527;HergÃ©
4528;Megan McDonald, Peter H. Reynolds
4529;Christian Rudder
4530;Sarah Lotz
4531;Donald J. Trump, Tony Schwartz
4532;Alex Lake
4533;Mike Carey
4534;Anonymous, Juan MascarÃ³
4535;Arianna Huffington
4536;Julie Hockley
4537;Mark Walden
4538;ØªØ§Ù…Ø± Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ…
4539;John D. MacDonald
4540;Jana Oliver
4541;James Agee
4542;Andrea Kettenmann
4543;Gwen Hayes
4544;Kiyo Fujiwara
4545;Michael D. Watkins
4546;Jean Lee Latham
4547;AnnaLisa Grant
4548;Margaret Edson
4549;The Harvard Lampoon
4550;Stephen Davis
4551;Gretchen Rubin, KÃ¤the Mazur
4552;Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre
4553;Leslie Jamison
4554;Courtney Milan
4555;Henry Hazlitt
4556;Julia Claiborne Johnson
4557;Cathy Hopkins
4558;Roger Lea MacBride, David Gilleece
4559;Dr. Seuss, Theo LeSieg, Roy McKie
4560;HÃ©ctor Tobar
4561;Francis A. Schaeffer
4562;Robert Coles, George Ford
4563;Patricia Harman
4564;Patty Lovell, David Catrow
4565;Nick Flynn
4566;Richard Llewellyn
4567;Carol Lynch Williams
4568;Jim Loehr, Tony Schwartz
4569;Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller
4570;Donald Hall, Barbara Cooney
4571;Jeff Lemire, JosÃ© Villarrubia, Carlos M. Mangual
4572;Rafael Sabatini
4573;Warren Ellis, Adi Granov
4574;H.P. Lovecraft, Les Edwards, Stephen Jones
4575;D.J. Molles
4576;E.E. Cummings, Richard S. Kennedy
4577;Mathias Malzieu
4578;Laura  McBride
4579;Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan
4580;Elisabeth Egan
4581;Lucy Sykes, Jo Piazza
4582;Deanna Raybourn
4583;Loek Koopmans, Charles Perrault, Anthea Bell
4584;Liesl Shurtliff
4585;EiichirÅ Oda
4586;Penelope Douglas, Jeremy York, Tatiana Sokolov
4587;Elyn R. Saks
4588;Marie KondÅ
4589;Lynsay Sands, Jeaniene Frost
4590;Natasha Friend
4591;Justine Korman Fontes
4592;Richard Henry Dana Jr.
4593;Amy Brown, Charles  de Lint
4594;Martin Waddell, Patrick Benson
4595;Angela Flournoy
4596;Ted Andrews, Winston Allen, Margaret K. Andrews
4597;Stephanie Kallos
4598;Babe Walker
4599;Mo Hayder
4600;Mark    Adams
4601;Perry Moore, Andrew Adamson, C.S. Lewis
4602;Jean Anouilh
4603;Barbara Taylor Sissel
4604;Judith Kerr
4605;Suki Kim
4606;Joan Aiken, Pat Marriott
4607;Nick Bruel
4608;Jack Kerouac, Joyce Johnson
4609;Ø³Ù‡Ø±Ø§Ø¨ Ø³Ù¾Ù‡Ø±ÛŒ
4610;Eva Ibbotson
4611;Harry Harrison
4612;W.G. Sebald, Anthea Bell
4613;Laura  Barnett
4614;Johanna Edwards
4615;Lauren Morrill
4616;Charlie Lovett
4617;Aleksandr Griboyedov, ÐÐ»ÐµÐºÑÐ°Ð½Ð´Ñ€ Ð¡ÐµÑ€Ð³ÐµÐµÐ²Ð¸Ñ‡ Ð“Ñ€Ð¸Ð±Ð¾ÐµÐ´Ð¾Ð²
4618;Howard Dully, Charles Fleming
4619;Karen Harper
4620;JosÃ© Emilio Pacheco
4621;Emery Lord
4622;Ilsa Madden-Mills
4623;Alice LaPlante
4624;Angela Duckworth
4625;Dan Abnett
4626;Max Frisch
4627;Alex Gino
4628;Daniel J. Boorstin
4629;Ellen Levine, Kadir Nelson
4630;Jana Deleon
4631;Barthe DeClements
4632;Lawrence Ferlinghetti
4633;Mary Hoffman
4634;Christopher Buckley
4635;Nicci French
4636;Shauna Niequist
4637;Tedd Arnold
4638;Sally Fallon Morell
4639;Abigail Haas, Abby McDonald
4640;Malvina G. Vogel, Arthur Conan Doyle
4641;Adam M. Grant
4642;Maria Dahvana Headley
4643;William S. Baring-Gould
4644;Grady Hendrix, Michael Rogalski
4645;Alexandra Horowitz
4646;Hugh Ambrose
4647;Terry Ryan
4648;Inga Muscio, Betty Dodson
4649;Maria Augusta von Trapp
4650;Giulia Enders, Jill Enders
4651;John M. Gottman, Nan Silver
4652;Yukio Mishima, John Nathan
4653;Deeanne Gist
4654;Kazue Kato
4655;Peter Matthiessen
4656;Steve Perry, Tom Clancy, Steve Pieczenik
4657;Terri Blackstock
4658;John Rawls
4659;Oscar Hijuelos
4660;Ben Okri
4661;Miles  Cameron
4662;Ian Mortimer
4663;Peggy Orenstein
4664;John Keegan
