id;book_id;books_count;authors_id;pub_year;title_id;reviews_count
2326;24384;59;1295;1960;2326;1283
2327;21343;67;1296;2002;2327;2106
2328;23940;73;1297;1953;2328;1201
2329;313605;83;1298;1981;2329;1113
2330;16136959;13;1271;2012;2330;1869
2331;25111004;25;376;2015;2331;10670
2332;29639736;15;1299;2016;2332;3734
2333;15724654;17;1300;2012;2333;3469
2334;11250317;64;1301;2011;2334;8419
2335;29405093;30;1302;2016;2335;5840
2336;99944;596;1303;-400;2336;1316
2337;431;102;1304;1987;2337;2418
2338;89763;34;1305;2000;2338;4620
2339;5114;89;8;1955;2339;1373
2340;7455;91;1306;1996;2340;1590
2341;30244;34;687;1997;2341;1104
2342;12321;658;1307;1886;2342;1080
2343;108077;52;834;1995;2343;3568
2344;497199;80;812;1975;2344;1213
2345;10215349;40;497;2012;2345;5673
2346;5632446;3;1308;2009;2346;6131
2347;31340;54;156;1993;2347;786
2348;22319275;16;1309;2010;2348;3915
2349;15814872;50;1310;2012;2349;3561
2350;13056159;40;1311;2012;2350;5063
2351;232123;108;357;1992;2351;788
2352;10596;110;465;1996;2352;903
2353;25101;35;1312;1990;2353;1261
2354;13130;53;841;2006;2354;890
2355;54539;762;1313;1861;2355;2616
2356;13644052;32;495;2013;2356;6750
2357;13839;32;384;2001;2357;2753
2358;7930335;50;140;2012;2358;3949
2359;6746018;103;421;2010;2359;6263
2360;23125266;64;1314;2016;2360;7154
2361;325128;849;220;1886;2361;1319
2362;85431;34;1315;1988;2362;1835
2363;180066;33;1316;2007;2363;3325
2364;12900174;42;530;2011;2364;3653
2365;261240;98;286;1846;2365;924
2366;1715;437;1317;8;2366;1121
2367;11206;58;1318;1994;2367;3168
2368;77398;34;1319;1999;2368;1406
2369;9680718;26;495;2011;2369;5284
2370;93263;2;1320;1993;2370;400
2371;27126;14;1321;2006;2371;4092
2372;12716613;75;588;2012;2372;4008
2373;21718;96;825;2001;2373;1923
2374;292408;37;1322;1971;2374;3560
2375;18989;195;1323;1974;2375;2990
2376;99085;22;864;2000;2376;206
2377;13253276;38;857;2013;2377;4142
2378;712313;50;1324;2007;2378;2599
2379;6520;37;273;2005;2379;1589
2380;72159;67;320;1955;2380;726
2381;1829709;47;183;2008;2381;2513
2382;45109;52;413;2002;2382;823
2383;204276;94;717;2003;2383;1833
2384;9681098;71;363;2011;2384;
2385;91981;53;1325;1988;2385;1207
2386;9522;12;1326;2000;2386;301
2387;71776;51;1327;1994;2387;2777
2388;6828896;36;1328;2010;2388;1820
2389;542414;58;961;2004;2389;1147
2390;18712886;62;1329;2014;2390;7889
2391;3552023;39;1330;2008;2391;1511
2392;46777;12;1331;2002;2392;3156
2393;455930;90;336;2001;2393;2090
2394;1895792;32;1056;2007;2394;1762
2395;24378015;15;1332;2015;2395;8438
2396;15818362;70;1333;2011;2396;4782
2397;76237;2;1334;1985;2397;36
2398;79378;91;183;2000;2398;1074
2399;43893;47;339;2003;2399;548
2400;92147;67;1335;2005;2400;1312
2401;22571540;68;710;2015;2401;3807
2402;1537534;50;382;2008;2402;1856
2403;45195;194;1336;1924;2403;2446
2404;19549841;56;1337;2012;2404;7002
2405;26046;66;588;2006;2405;1189
2406;49824;125;346;1985;2406;1268
2407;2903736;18;315;2008;2407;871
2408;73968;114;1338;1970;2408;2237
2409;858513;25;1339;1991;2409;1365
2410;11808950;12;1340;2012;2410;5063
2411;21484;61;1341;1971;2411;1181
2412;12341557;76;1342;2012;2412;4162
2413;68527;86;1343;2004;2413;2730
2414;81948;31;1344;1985;2414;1202
2415;281235;45;1345;1979;2415;1775
2416;66678;47;1094;1990;2416;
2417;11947829;55;928;2012;2417;3408
2418;10822858;111;1346;2007;2418;3954
2419;23876;6;1347;1994;2419;1762
2420;3992598;29;32;2009;2420;2153
2421;1297985;68;575;2007;2421;1905
2422;25526965;55;58;2016;2422;5113
2423;3684856;45;491;2009;2423;3161
2424;69136;57;1348;2006;2424;6441
2425;49195;50;1349;2004;2425;1049
2426;59952;33;1350;1998;2426;712
2427;6697305;28;1351;2010;2427;582
2428;6950688;41;444;2010;2428;2246
2429;455941;77;336;2003;2429;2055
2430;58077;42;150;2005;2430;2250
2431;1991039;139;1025;1997;2431;3957
2432;407234;59;588;2007;2432;1545
2433;10912;54;52;1995;2433;2490
2434;294963;28;1352;1994;2434;261
2435;9888775;15;1353;2011;2435;3234
2436;18600;62;1354;1988;2436;1318
2437;15784909;22;376;2013;2437;5787
2438;205330;11;1355;1997;2438;719
2439;2255;53;1356;1980;2439;1579
2440;12781;129;672;1988;2440;3036
2441;6178648;53;1357;2009;2441;5488
2442;866222;46;1358;1992;2442;556
2443;17158596;36;1359;2013;2443;4562
2444;3860977;37;1360;2009;2444;1401
2445;91661;58;1361;1994;2445;4823
2446;356321;43;1362;1931;2446;328
2447;8458018;53;599;2011;2447;1618
2448;6316821;20;315;2008;2448;1261
2449;6834410;59;1363;2010;2449;5536
2450;16151178;31;1364;2012;2450;8606
2451;9517;29;1365;2001;2451;1991
2452;64217;99;304;1989;2452;1275
2453;149302;63;949;1985;2453;591
2454;1314332;90;1366;2007;2454;3910
2455;6728738;74;31;2009;2455;4796
2456;104378;42;310;1999;2456;2454
2457;18080920;13;12;2013;2457;2918
2458;43887;42;339;2004;2458;564
2459;129650;19;1367;1961;2459;434
2460;9876989;19;1368;2009;2460;473
2461;604803;45;339;2007;2461;845
2462;88815;86;1369;2007;2462;4713
2463;12432220;31;1370;2012;2463;7080
2464;85386;92;1371;1960;2464;2641
2465;56627;46;1372;2006;2465;2166
2466;400412;65;1373;1922;2466;618
2467;201146;33;1374;1957;2467;407
2468;206172;133;286;1842;2468;581
2469;34529;75;304;1992;2469;
2470;62530;56;304;2006;2470;
2471;28876;72;1021;2006;2471;4441
2472;444304;4;1375;2003;2472;2574
2473;7497897;22;1376;2010;2473;1669
2474;1303;66;1377;1988;2474;2166
2475;41667;54;1378;1959;2475;2441
2476;3392089;40;1379;2008;2476;5615
2477;5861926;32;1380;2009;2477;1112
2478;85437;75;1083;1977;2478;567
2479;46945;39;1381;1978;2479;935
2480;111332;74;1382;2003;2480;4298
2481;76401;100;1383;1970;2481;2277
2482;128066;65;1384;1946;2482;824
2483;16033902;49;1385;2013;2483;3667
2484;3052106;6;1386;2009;2484;104
2485;11557;33;1387;1987;2485;2390
2486;22522805;32;203;2015;2486;6044
2487;68494;63;1388;2000;2487;3853
2488;4070493;31;1389;2008;2488;3582
2489;2442;81;304;1991;2489;
2490;721012;302;1390;1819;2490;437
2491;117;86;101;1984;2491;612
2492;772852;62;1391;1963;2492;441
2493;346087;22;315;2007;2493;966
2494;9912994;58;149;2011;2494;3331
2495;222458;22;1392;2006;2495;4000
2496;8584686;37;1393;2011;2496;7023
2497;49353;98;363;1995;2497;
2498;2715;43;1394;2002;2498;2640
2499;31173;483;1395;1853;2499;2731
2500;10552338;34;309;2011;2500;4221
2501;34502;74;304;1994;2501;
2502;14740588;33;158;2012;2502;5011
2503;6117055;55;335;2009;2503;1620
2504;392297;66;1185;1992;2504;792
2505;356896;100;1396;1968;2505;969
2506;3758;178;1397;1953;2506;3074
2507;83144;95;1398;2001;2507;6085
2508;11346;72;255;1973;2508;2324
2509;17999892;41;1399;2013;2509;2909
2510;7148256;74;142;2010;2510;3912
2511;6642402;36;1400;2010;2511;2103
2512;105552;25;190;1970;2512;626
2513;10607;104;772;2001;2513;1227
2514;15719;42;1401;2003;2514;1344
2515;26722;38;1169;2006;2515;775
2516;13330761;33;1402;2012;2516;5883
2517;19494;216;1323;1963;2517;2712
2518;133664;33;315;2005;2518;1321
2519;13162;73;183;1998;2519;1333
2520;6443834;76;1403;2009;2520;1280
2521;4004;171;26;1987;2521;1451
2522;383028;77;336;2006;2522;1935
2523;231821;74;1404;1960;2523;712
2524;13529;17;583;2004;2524;5216
2525;13359067;54;962;2012;2525;3339
2526;22369;7;1405;2007;2526;610
2527;12177850;31;30;2000;2527;1406
2528;16158558;52;588;2013;2528;3641
2529;7198988;63;297;2010;2529;1805
2530;25734248;68;1406;2016;2530;5692
2531;6255144;33;1407;2009;2531;705
2532;15820748;20;157;2013;2532;3588
2533;16069030;39;1408;2014;2533;9748
2534;71332;57;1409;1996;2534;5572
2535;17465515;67;738;2012;2535;3822
2536;70539;104;353;1982;2536;812
2537;6406018;15;1410;2004;2537;354
2538;15803059;18;1411;2013;2538;6121
2539;14839;89;717;2001;2539;708
2540;118944;20;1412;2006;2540;5799
2541;1335184;3;1413;1960;2541;76
2542;15990969;34;1414;2012;2542;5039
2543;7141642;67;364;2010;2543;5175
2544;18525;371;1415;1604;2544;1126
2545;84145;43;1070;2003;2545;1710
2546;6614;71;1306;2005;2546;945
2547;79379;76;183;2001;2547;940
2548;180116;69;1416;1992;2548;831
2549;30246;35;687;1998;2549;909
2550;30242;45;687;1998;2550;887
2551;19286669;23;1417;2014;2551;4201
2552;9597;91;53;1952;2552;1365
2553;10155;727;313;1912;2553;1440
2554;34511;58;304;2003;2554;
2555;60931;40;1418;1979;2555;5809
2556;8282;70;378;1940;2556;1283
2557;525488;60;1419;1992;2557;1632
2558;17378508;25;193;2014;2558;8312
2559;43945;127;1420;1969;2559;2104
2560;815716;57;1421;1998;2560;765
2561;51019;97;95;1988;2561;2468
2562;15783307;13;1422;2012;2562;2982
2563;7540092;62;669;2010;2563;4917
2564;8647;34;56;2005;2564;885
2565;10128428;26;526;2011;2565;5619
2566;748862;30;1423;1995;2566;513
2567;9917938;54;1424;2011;2567;5562
2568;13131;72;1035;2007;2568;1499
2569;40395;558;1425;1912;2569;2994
2570;17262203;44;95;2013;2570;4289
2571;77770;65;378;1943;2571;966
2572;19596;21;1426;2003;2572;514
2573;5357;90;69;2001;2573;3496
2574;24244;96;363;1993;2574;
2575;12022079;27;202;2012;2575;4442
2576;16117506;40;713;2013;2576;3358
2577;127459;37;404;2007;2577;3573
2578;5197;39;1427;1993;2578;2565
2579;178357;8;80;1998;2579;393
2580;24820165;58;35;2015;2580;3841
2581;7415016;66;85;2010;2581;2843
2582;857448;24;1428;1956;2582;637
2583;18144115;19;228;2014;2583;3293
2584;393199;164;14;1933;2584;2633
2585;6081685;18;1429;2006;2585;409
2586;381102;10;1430;1991;2586;1029
2587;14061957;33;646;2014;2587;9218
2588;3503947;18;1431;2008;2588;3824
2589;421549;50;228;2000;2589;2732
2590;13152194;28;144;2012;2590;4859
2591;743599;46;677;1999;2591;2610
2592;15654;42;1432;1980;2592;1791
2593;3054684;46;1205;2009;2593;1382
2594;7668;93;68;1992;2594;713
2595;136167;81;1029;1973;2595;755
2596;7936809;77;363;2010;2596;
2597;10065;30;1433;1989;2597;765
2598;7274337;39;1434;2010;2598;4331
2599;15861491;40;248;2013;2599;3453
2600;56759;577;1435;1886;2600;1629
2601;8732;101;23;1933;2601;1519
2602;498389;122;1436;2003;2602;1887
2603;5159;52;1150;1997;2603;1347
2604;119091;61;1437;1994;2604;589
2605;190361;32;687;2000;2605;1303
2606;9268487;33;829;2013;2606;1816
2607;1248179;98;69;2008;2607;3678
2608;13830;48;892;1986;2608;1144
2609;8680417;52;1438;2011;2609;5298
2610;9303;50;1012;1996;2610;725
2611;34501;73;304;2004;2611;
2612;50365;55;1439;1993;2612;1714
2613;22738563;49;453;2014;2613;7218
2614;8087906;20;631;2011;2614;3174
2615;4135;19;1440;2006;2615;1412
2616;22320;48;285;2003;2616;1851
2617;21936809;55;1441;2015;2617;5526
2618;11525;28;1442;2003;2618;450
2619;355916;63;1277;2007;2619;1106
2620;6667;102;124;1984;2620;2134
2621;10890;12;1080;1999;2621;2197
2622;184657;39;1169;2004;2622;760
2623;13836;42;892;1992;2623;1473
2624;30013;95;210;1988;2624;1048
2625;56728;26;1443;1997;2625;1036
2626;18798983;42;1444;2015;2626;11884
2627;6260997;28;1445;2008;2627;4627
2628;10798418;55;1446;2011;2628;6387
2629;18243700;26;281;2014;2629;7538
2630;2807199;37;1072;2008;2630;5568
2631;29394;27;315;2006;2631;1126
2632;334176;44;1447;1996;2632;5540
2633;10910;43;52;1996;2633;2502
2634;20727654;20;1448;2014;2634;4844
2635;6023056;69;1449;2009;2635;2328
2636;10335318;14;1450;2011;2636;4490
2637;89724;79;1451;1962;2637;6521
2638;56405;37;1452;2004;2638;
2639;2761626;99;363;2008;2639;
2640;216442;54;1082;1992;2640;806
2641;17262159;78;336;2013;2641;3558
2642;183656;29;200;2001;2642;2091
2643;228630;79;1453;1945;2643;1466
2644;5167;38;1454;2001;2644;1813
2645;43884;46;339;2006;2645;481
2646;29582;96;210;1986;2646;848
2647;10058;45;1455;2000;2647;1365
2648;99111;58;311;1926;2648;625
2649;112803;208;1456;1940;2649;1369
2650;2265;54;1457;1999;2650;1881
2651;45546;38;807;1996;2651;1942
2652;18803640;1;1458;2015;2652;6017
2653;21423525;81;246;2014;2653;4002
2654;66695;46;1094;1990;2654;
2655;6393082;5;1459;2009;2655;192
2656;6218007;11;1460;2006;2656;395
2657;182425;54;264;1999;2657;995
2658;34510;78;304;1990;2658;
2659;12513614;21;1461;2011;2659;5525
2660;81959;532;1462;1902;2660;1830
2661;2082136;45;499;2008;2661;4005
2662;544257;42;1002;2007;2662;1363
2663;23278537;7;1463;2013;2663;7292
2664;13562049;70;162;2012;2664;5477
2665;17333880;30;530;2013;2665;
2666;19675;63;216;1996;2666;505
2667;8592946;30;1464;2011;2667;2918
2668;156427;1;1465;1959;2668;1437
2669;45100;56;413;1998;2669;1647
2670;148337;61;1466;1967;2670;321
2671;41977;82;978;1990;2671;1469
2672;23513349;27;1467;2014;2672;10042
2673;5720;59;216;1998;2673;850
2674;16788;71;129;2006;2674;3045
2675;8196732;70;1468;2010;2675;4636
2676;20518872;42;1469;2007;2676;5733
2677;48002;62;304;2001;2677;
2678;154798;37;1470;2003;2678;1480
2679;227593;38;1471;2002;2679;2273
2680;52309;834;1472;1791;2680;2159
2681;1858013;39;1473;2007;2681;1606
2682;12891107;28;990;2012;2682;1929
2683;12160906;54;695;2012;2683;2578
2684;187811;58;350;2000;2684;2123
2685;3047849;38;382;2009;2685;1431
2686;4898;60;1474;2004;2686;679
2687;6431790;40;183;2010;2687;2533
2688;8546358;34;998;2011;2688;6009
2689;815234;36;1475;1984;2689;1089
2690;27239265;15;1476;2015;2690;2229
2691;33453;37;491;2007;2691;2586
2692;18104607;41;155;2014;2692;6034
2693;77711;67;1477;1992;2693;1801
2694;6709;17;473;1999;2694;410
2695;19469;36;1478;1990;2695;2293
2696;413158;17;1479;1960;2696;375
2697;6448470;51;1480;2010;2697;4384
2698;9809;125;1159;1972;2698;2844
2699;11096647;27;1481;2011;2699;5104
2700;17905709;63;1482;2013;2700;4927
2701;26582;51;1483;1983;2701;3713
2702;6114607;4;1484;2002;2702;5112
2703;10882;42;1128;1966;2703;1173
2704;9758764;27;228;2010;2704;2729
2705;395922;86;1056;1991;2705;2899
2706;73070;47;1485;1994;2706;1754
2707;13707738;45;636;2011;2707;1933
2708;7227174;31;228;2010;2708;2405
2709;14662;685;1486;1830;2709;1273
2710;16183;51;142;2004;2710;2065
2711;332775;49;1487;2007;2711;5087
2712;10800916;20;1044;2011;2712;1660
2713;452157;10;1488;2004;2713;53
2714;9462795;47;1489;2011;2714;4837
2715;7739934;55;297;2010;2715;1347
2716;67238;46;1490;1988;2716;752
2717;23745132;1;1491;2015;2717;2745
2718;63720;61;304;1999;2718;
2719;1524173;54;770;2006;2719;1327
2720;639864;210;1492;1946;2720;1408
2721;9595650;29;1213;2011;2721;2245
2722;1325218;29;1493;1981;2722;1512
2723;26109394;42;710;2016;2723;4096
2724;27323;102;1494;1946;2724;2062
2725;6316171;33;1495;2009;2725;4285
2726;15283043;21;1496;2013;2726;5514
2727;3873;66;1497;1975;2727;1143
2728;16131032;35;779;2013;2728;2417
2729;5932;179;1498;1924;2729;1505
2730;382549;76;216;1988;2730;507
2731;1062516;15;1091;1998;2731;1885
2732;18414;810;1499;1516;2732;1887
2733;1099301;46;1500;2007;2733;3180
2734;18053060;20;1501;2014;2734;7881
2735;16429;67;264;2006;2735;1638
2736;7048800;45;1502;2010;2736;9036
2737;6588;80;183;2003;2737;938
2738;533465;45;1503;2000;2738;3558
2739;18813642;25;1504;2014;2739;5030
2740;226709;79;555;1980;2740;1667
2741;6690;125;124;1975;2741;1844
2742;9160695;49;1505;2011;2742;6270
2743;19351043;22;1506;2015;2743;6660
2744;1192;4;1507;2005;2744;209
2745;6537;108;357;1995;2745;636
2746;84736;85;183;2005;2746;1136
2747;15055;66;1508;1985;2747;1912
2748;16139641;8;1271;2013;2748;2252
2749;19427193;10;1509;2007;2749;1616
2750;25051;31;1510;1947;2750;1080
2751;58962;99;363;1997;2751;
2752;18505796;29;1511;2014;2752;3485
2753;120230;4;1512;2006;2753;178
2754;32504;105;363;1998;2754;
2755;41821;100;210;1972;2755;1150
2756;6393047;25;1380;2010;2756;555
2757;7742;29;1513;1999;2757;2360
2758;13570;15;1514;2004;2758;330
2759;8962;86;1515;2000;2759;2916
2760;297627;36;1516;2000;2760;1201
2761;169756;32;1517;2002;2761;5504
2762;3819326;38;1518;2009;2762;3599
2763;752900;304;1519;-431;2763;1037
2764;6342491;28;1520;2009;2764;4018
2765;821056;83;1521;1955;2765;933
2766;38333;24;1522;1995;2766;1849
2767;19358975;22;660;2014;2767;3506
2768;20263040;64;336;2014;2768;3156
2769;15994634;32;1523;2013;2769;4020
2770;4979;64;53;2005;2770;2044
2771;17667452;25;1524;2009;2771;2506
2772;25893693;20;1525;2016;2772;6679
2773;552894;57;1035;2008;2773;1604
2774;23664710;48;336;2015;2774;3420
2775;18428067;49;1526;2013;2775;5576
2776;13496738;23;530;2012;2776;2236
2777;13414676;41;1527;2012;2777;6644
2778;1672727;17;1528;2007;2778;1848
2779;16001443;25;1137;2012;2779;2033
2780;1814843;44;770;2006;2780;1195
2781;49221;87;28;1961;2781;1930
2782;22416;13;1529;1998;2782;868
2783;13833;35;892;1994;2783;629
2784;8099187;39;1530;2010;2784;2557
2785;6387565;67;1071;2009;2785;4345
2786;386286;71;1531;1972;2786;1320
2787;37743;47;427;1975;2787;3377
2788;22609391;30;263;2015;2788;4425
2789;31231;67;171;1979;2789;264
2790;3147367;17;1532;2008;2790;1378
2791;15842230;45;717;2012;2791;2540
2792;16065004;25;278;2015;2792;2804
2793;17262155;89;59;2013;2793;5593
2794;30633;85;28;1960;2794;1109
2795;20639274;41;1533;2014;2795;7779
2796;11010251;39;1534;2011;2796;3949
2797;10505;50;1535;2004;2797;169
2798;18765;152;1536;1934;2798;1862
2799;13326831;42;1537;2013;2799;5339
2800;17908462;27;158;2013;2800;4970
2801;13628209;17;1538;2011;2801;4371
2802;13829;23;892;2006;2802;1594
2803;8788554;41;1539;2011;2803;6132
2804;18039963;28;1540;2013;2804;3574
2805;9615347;18;1541;2011;2805;3671
2806;9912;68;349;1987;2806;1102
2807;30262;47;783;2005;2807;1641
2808;66693;44;1094;1988;2808;
2809;44597;97;1542;1966;2809;3625
2810;16286;94;1543;1965;2810;2038
2811;189811;46;859;1988;2811;249
2812;402014;54;553;2000;2812;888
2813;20821614;45;1544;2014;2813;7892
2814;13618440;67;372;2014;2814;8247
2815;1205297;66;69;2007;2815;3642
2816;9284655;50;1545;2011;2816;5262
2817;105;72;101;1985;2817;552
2818;20821284;17;1546;2014;2818;5349
2819;7094569;28;1547;2010;2819;5228
2820;3476;27;1548;1998;2820;1103
2821;77394;6;107;1917;2821;1389
2822;75024;68;1549;2006;2822;1729
2823;89165;55;536;1993;2823;525
2824;4836308;68;1550;2009;2824;5539
2825;55401;54;918;2000;2825;1433
2826;17983690;42;1551;2013;2826;5374
2827;78982;80;695;1976;2827;864
2828;2315892;63;594;2009;2828;1908
2829;18635113;66;1552;2014;2829;5096
2830;154424;42;1169;2005;2830;811
2831;8171378;26;1553;2010;2831;4594
2832;20706317;51;1554;2014;2832;5236
2833;13623012;116;1555;2011;2833;3922
2834;11366;68;1556;1962;2834;1674
2835;937249;48;1169;2001;2835;709
2836;71865;78;1557;1993;2836;2574
2837;6514074;58;1558;2009;2837;3282
2838;18140047;60;1559;2014;2838;6385
2839;10776793;24;1560;2007;2839;3139
2840;27071490;56;1561;2016;2840;7846
2841;7237456;36;499;2010;2841;3737
2842;3410425;51;717;2008;2842;1281
2843;3918010;30;1562;2010;2843;874
2844;408615;47;1563;2006;2844;4644
2845;6686101;36;459;2011;2845;1869
2846;5344;773;125;1854;2846;2098
2847;16033842;131;1564;2011;2847;5284
2848;3722183;58;385;2015;2848;4886
2849;6681454;77;710;2010;2849;2918
2850;46202;54;823;2006;2850;3955
2851;667985;14;1565;2001;2851;257
2852;57891;36;1566;1999;2852;3994
2853;5126859;31;998;2010;2853;5757
2854;107301;114;1567;1950;2854;2706
2855;18667945;35;1568;2014;2855;2980
2856;2485785;43;1417;2006;2856;3342
2857;188230;72;1569;1975;2857;3175
2858;6070950;68;588;2009;2858;2014
2859;19670;57;216;1994;2859;431
2860;17343;70;28;1956;2860;3172
2861;224500;91;961;2001;2861;1837
2862;15676;62;264;1986;2862;575
2863;93794;45;1570;2000;2863;1501
2864;490867;20;1045;2004;2864;2110
2865;47558;8;1571;1963;2865;682
2866;13147230;43;1572;2012;2866;4017
2867;1319;29;1573;2002;2867;3578
2868;13223520;14;530;2004;2868;3285
2869;11438;72;1574;1981;2869;2056
2870;104379;39;310;1996;2870;2367
2871;10790290;21;1575;2011;2871;2631
2872;17286747;25;1417;2013;2872;3992
2873;218467;29;1095;1977;2873;1156
2874;114144;74;588;1996;2874;861
2875;31548;343;1576;1915;2875;2567
2876;18879761;54;119;2015;2876;5386
2877;99110;45;311;1961;2877;249
2878;32527;52;1577;2004;2878;1728
2879;153542;40;1578;1938;2879;525
2880;17383994;26;12;2013;2880;1149
2881;116296;61;304;2007;2881;
2882;7074000;64;588;2010;2882;2024
2883;10908;44;52;1993;2883;2461
2884;16150830;35;902;2013;2884;4807
2885;3257136;103;1579;2008;2885;5439
2886;16248113;40;1580;2013;2886;4713
2887;30259;37;783;2007;2887;1184
2888;20821043;44;334;2014;2888;4883
2889;6604209;15;278;2009;2889;982
2890;227729;79;478;1998;2890;806
2891;6545536;26;1330;2010;2891;518
2892;808853;21;1581;1969;2892;165
2893;11082037;74;363;2011;2893;
2894;500503;10;1582;1992;2894;391
2895;17331349;48;74;2014;2895;2675
2896;13436373;8;1583;2012;2896;3596
2897;3110;18;1584;2005;2897;3408
2898;92121;79;1585;1970;2898;1354
2899;18144053;30;1150;2014;2899;4834
2900;3220405;31;56;2008;2900;1889
2901;421129;38;1586;2004;2901;2489
2902;4005;143;919;1996;2902;1238
2903;35519;46;1587;1988;2903;1282
2904;21418013;29;589;2014;2904;4161
2905;17380041;64;1588;2013;2905;6169
2906;21412202;1;1589;2014;2906;6019
2907;773276;36;1590;1994;2907;796
2908;13522285;36;1591;2013;2908;4726
2909;6389704;34;1592;2009;2909;628
2910;138269;73;1593;1980;2910;1757
2911;30248;38;687;2001;2911;1017
2912;119760;45;1594;1989;2912;497
2913;16099159;32;1101;2013;2913;1715
2914;3483;52;1121;2006;2914;4754
2915;18498558;49;1595;2014;2915;6471
2916;12476820;37;1596;2012;2916;4291
2917;72223;19;1597;2006;2917;3997
2918;17802747;29;1598;2013;2918;3619
2919;3047850;42;382;2008;2919;1489
2920;184655;46;1169;1999;2920;1570
2921;395090;67;136;1965;2921;1072
2922;13223349;27;1599;2012;2922;1447
